"file_row_index","file_section_name","file_seg_name","file_section_id","file_loc_from","file_loc_to","file_lane_name","file_length","file_area_m2","file_can_treat_flag","file_is_rehab_route_flag","file_is_roundabout_flag","file_next_surf","file_urban_rural","file_onrc","file_nzta_hierarchy","file_onf_street_category","file_onf_movement_rank","file_onf_freight","file_road_use","file_road_class","file_no_of_lanes","file_pave_use","file_adt","file_heavy_perc","file_no_of_bus_routes","file_traff_growth_perc","file_surf_class","file_surf_date","file_surf_function","file_surf_material","file_surf_life_expected","file_surf_layer_no","file_surf_thick","file_pave_type","file_pave_date","file_pave_remlife","file_msd_remlife_lwp","file_msd_remlife_rwp","file_fwd_d0_85","file_fwd_sci_85","file_su_fault_qty","file_pa_fault_qty","file_roughsegment_date","file_naasra_85","file_hsd_date","file_rut_lwpmean_85","file_rut_rwpmean_85","file_cond_survey_date","file_pct_allig","file_pct_lt_crax","file_pct_poth","file_pct_scabb","file_pct_flush","file_pct_shove","file_pct_edgebreak"
444,"Founders Lane",801000,25,0,597,"All",597,4776,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,472,3,0,2,"seal","9/02/2022","R","2CHIP",18,4,21,TRUE,"8/12/1944",-29,-1,-1,-1,-1,0,0,"9/10/2023",56.9785829172329,"1/04/2024",4.13460355826251,5.92144594415997,"1/04/2024",0,25.6631794143468,0,0,0,0,0
445,"Burkes Creek Road",795000,20,549,697,"All",148,1924,TRUE,TRUE,FALSE,"seal","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2700,4,0,2,"seal","21/01/2012","R","2CHIP",12,3,27,TRUE,"2/06/1981",7,-1,-1,-1,-1,0,0,"6/10/2023",79.4668461419284,"1/04/2024",7.82736309969628,7.06188298802122,"1/04/2024",0,0,0,0,0,0,0
446,"Fladgate Drive",341000,2,0,565,"All",565,4238,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,532,2,0,2,"seal","3/03/2003","R","2CHIP",14,3,20,TRUE,"2/03/1966",-8,-1,-1,-1,-1,0,0,"9/10/2023",58.2976587863915,"1/04/2024",9.43652348374869,3.64681618872782,"1/04/2024",12.2065526011866,29.8233993332833,0.189917193632573,0,0,0,0
447,"Karearea Lane",452000,32,0,56,"All",56,616,TRUE,TRUE,FALSE,"ac","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,939,3,0,2,"ac","24/10/1995","R","AC",20,1,20,TRUE,"18/10/1995",22,-1,-1,-1,-1,0,0,"10/10/2023",45.9047059333296,"1/04/2024",8.77007674601242,12.1896905280141,"1/04/2024",19.611236579949,0,0,0,21.266088897828,0,0
448,"Brook Street North",869000,1013,0,220,"All",220,1664,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,184,4,0,2,"seal","7/01/2004","R","2CHIP",16,2,16,TRUE,"19/08/1993",20,-1,-1,-1,-1,0,0,"2/10/2023",80.0995867972906,"1/04/2024",10.3272644845949,6.52342491388795,"1/04/2024",0,0,0,0,0,0,3.14258900890127
449,"Monaghan Way",311000,18,0,80,"All",80,648,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,43,3,0,2,"seal","14/03/2018","R","2CHIP",15,1,4,TRUE,"14/03/2018",44,-1,-1,-1,-1,0,0,"1/04/2024",83.5370998957645,"1/04/2024",11.1592208669728,1.62885395282955,"1/04/2024",0,0,0,0,12.3327882157173,0,0
450,"Puriri Dale Way",677000,13,0,293,"All",293,3376,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,338,3,0,2,"seal","16/01/2006","R","2CHIP",10,4,36,TRUE,"25/07/1925",-48,-1,-1,-1,-1,0,0,"6/10/2023",52.5150992893165,"1/04/2024",8.67176034123258,3.92117117982194,"1/04/2024",0,0,1.0156690622773,0,27.2556586901192,0,3.51438793633133
451,"Weston Way",325000,9339,3398,3457,"All",59,743,TRUE,TRUE,FALSE,"seal","U","Secondary Collector","LOCAL","zz","zz","zz","zz","UM",2,3,1047,2,0,2,"ac","28/02/2005","R","AC",20,2,31,TRUE,"10/04/1996",22,-1,-1,-1,-1,0,0,"7/10/2023",83.1403647071767,"1/04/2024",7.12079721875931,10.5029079971724,"1/04/2024",0,18.2540736084338,0,0,0,0,0
452,"Fendall Close",631000,15,585,643,"All",58,731,TRUE,TRUE,FALSE,"seal","U","Primary Collector","LOCAL","zz","zz","zz","zz","UH",2,5,7693,3,0,2,"ac","28/04/2017","R","AC",18,2,51,TRUE,"26/04/2017",43,-1,-1,-1,-1,0,0,"7/10/2023",45,"1/04/2024",5.139124309407,8.76129978764003,"1/04/2024",15.0515881292522,0,0,0,28.8917264505289,0,0
453,"Leicester Place",149000,35,0,660,"All",660,6418,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,747,4,0,2,"seal","29/01/2022","R","2CHIP",17,4,44,TRUE,"1/09/1928",-45,-1,-1,-1,-1,0,0,"5/10/2023",89.9134561850316,"1/04/2024",9.26351659366814,5.0960464537679,"1/04/2024",0,3.59888437297195,0,0,21.8489467003383,0,0
454,"Bronte Road East",14000,1092,0,156,"All",156,1248,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,316,2,0,2,"seal","1/02/2004","R","2CHIP",12,2,16,TRUE,"1/06/2001",27,-1,-1,-1,-1,0,0,"10/10/2023",74.8814420707746,"1/04/2024",3.47467750453496,6.91244303076028,"1/04/2024",0,0,0,0,10.4194283264223,0,0
455,"Tapeka Heights Lane",62000,21,0,277,"All",277,3601,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,1476,3,0,2,"seal","13/01/2007","R","2CHIP",17,4,36,TRUE,"2/01/1934",-40,-1,-1,-1,-1,0,0,"4/10/2023",66.3321528004844,"1/04/2024",4.10740839003211,5.4261977252422,"1/04/2024",0,0,0,0,0,0,0
456,"Weston Way",619000,9339,886,939,"All",53,1219,TRUE,TRUE,FALSE,"ac","U","Arterial","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,5,9879,3,0,2,"ac","3/04/2013","R","AC",14,3,38,TRUE,"2/01/1953",-21,-1,-1,-1,-1,0,0,"7/10/2023",98.4754520097338,"1/04/2024",1,6.98404502302668,"1/04/2024",0,0,0,0,0,0,0
457,"Port Street East",398000,917,2120,2350,"All",230,1334,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,1,90,8,0,2,"seal","19/03/2008","R","2CHIP",18,3,24,TRUE,"2/01/1981",7,-1,-1,-1,-1,0,0,"13/10/2023",82.4721598770711,"1/04/2024",4.83769482947462,1.26789921240069,"1/04/2024",9.69383408478461,0,0,0,21.2492258416023,0,0
458,"Foxglove Drive",329000,9167,0,668,"All",668,4008,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,3,1230,21,0,2,"ac","10/02/2011","R","AC",35,1,30,TRUE,"12/05/2011",37,-1,-1,-1,-1,0,0,"10/10/2023",76.493669557571,"1/04/2024",6.09369998737156,4.79318755503603,"1/04/2024",0,0,0,0,0,0,0
459,"Weston Way",428000,9339,1999,2369,"All",370,4863,TRUE,TRUE,FALSE,"seal","U","Arterial","COLLECTOR","zz","zz","zz","zz","UH",2,5,8830,3.6,0,2,"seal","25/02/2008","R","2CHIP",9,6,53,TRUE,"1/12/1977",4,-1,-1,-1,-1,0,0,"7/10/2023",64.6126213729969,"1/04/2024",6.8966505691772,3.67073421652104,"1/04/2024",2.06880924594589,0,0,0,0,0,0
460,"Weston Way",61000,9339,2385,2696,"All",311,3919,TRUE,TRUE,FALSE,"seal","U","Secondary Collector","COLLECTOR","zz","zz","zz","zz","UM",2,4,2908,2,0,2,"seal","25/02/2008","R","2CHIP",11,2,29,TRUE,"11/05/1957",-17,-1,-1,-1,-1,0,0,"7/10/2023",62.7742388060055,"1/04/2024",1,7.44173822732767,"1/04/2024",0,3.5572032709606,0,0,17.7422605524771,0,0
461,"George Noble Road",292000,24,0,272,"All",272,2211,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,490,4,0,2,"seal","14/03/2015","R","2CHIP",12,3,24,TRUE,"1/05/1950",-24,-1,-1,-1,-1,0,0,"9/10/2023",78.9373866717231,"1/04/2024",9.30817898378107,3.34400888399103,"1/04/2024",0,35.7834714159835,0,0,20.2892740967218,0,0
462,"Port Street East",234000,917,874,1340,"All",466,2330,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,2,250,8,0,2,"seal","25/11/2004","R","2CHIP",14,4,34,TRUE,"2/01/1978",4,-1,-1,-1,-1,0,0,"13/10/2023",87.8309597649995,"1/04/2024",3.90402341467736,11.7251571420697,"1/04/2024",0,0,0,0,0,0,0
463,"Port Street East",807000,917,396,874,"All",478,2948,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,2,250,8,0,2,"seal","25/11/2004","R","2CHIP",14,3,29,TRUE,"2/01/1979",5,-1,-1,-1,-1,0,0,"13/10/2023",63.5218995344347,"1/04/2024",9.36379922987132,3.58695591834973,"1/04/2024",0,0,0,0,0,0,0
464,"Riroriro Road",844000,29,0,122,"All",122,756,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,60,3,0,2,"seal","24/11/2015","R","2CHIP",11,4,31,TRUE,"25/03/1955",-19,-1,-1,-1,-1,0,0,"1/04/2024",77.5569228306312,"1/04/2024",3.56067631900581,10.0990442868148,"1/04/2024",0,38.7110920434352,0,0,0,0,0
465,"Infantry Lane",129000,43,0,95,"All",95,332,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",1,1,14,4,0,2,"seal","1/07/2004","R","2CHIP",16,1,11,TRUE,"2/01/1972",-2,-1,-1,-1,-1,0,0,"1/04/2024",76.7600110992457,"1/04/2024",6.94246473554052,6.58438883909252,"1/04/2024",0,10.8977223010734,0,0,0,0,0
466,"Upper Ahu Ahu Road",681000,10,46,68,"All",22,176,TRUE,TRUE,FALSE,"ac","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,100,2,0,2,"ac","31/03/2012","R","AC",15,4,53,TRUE,"24/06/1967",-7,-1,-1,-1,-1,0,0,"1/04/2024",79.5880664068251,"1/04/2024",5.2349882654173,10.1888739120881,"1/04/2024",0,0,0,0,0,0,0
467,"Upper Ahu Ahu Road",535000,10,0,46,"All",46,368,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,100,2,0,2,"seal","1/11/2006","R","RACK",16,4,23,TRUE,"24/06/1967",-7,-1,-1,-1,-1,0,0,"1/04/2024",106.516297744748,"1/04/2024",14.2718980091139,3.48356120288712,"1/04/2024",0,12.8359463652596,0,0,5.23825035314076,0,0
468,"Bronte Road East",14000,1092,0,156,"All",156,1248,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,316,2,0,2,"seal","1/02/2004","R","2CHIP",12,2,16,TRUE,"1/06/2001",27,-1,-1,-1,-1,0,0,"10/10/2023",70.4384124803369,"1/04/2024",5.88556176651944,1.86295539220589,"1/04/2024",0,0,0,0,28.1021468178369,0,0
469,"Burkes Creek Road",197000,20,697,765,"All",68,884,TRUE,TRUE,FALSE,"ac","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2700,4,0,2,"ac","4/03/2014","R","AC",16,4,57,TRUE,"2/06/1981",7,-1,-1,-1,-1,0,0,"6/10/2023",62.3618049931518,"1/04/2024",2.58011400188797,3.14096137228547,"1/04/2024",15.8754409053363,0,0,0,0,0,0
470,"Matai Way",346000,3,0,557,"All",557,5124,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,679,2,0,2,"seal","11/01/2005","R","2CHIP",14,5,21,TRUE,"25/02/1982",8,-1,-1,-1,-1,0,0,"10/10/2023",84.7269810249033,"1/04/2024",6.41292588598056,10.3583225278826,"1/04/2024",0,0,0,3.28677375195548,0,0,0
471,"Matai Way",346000,3,0,557,"All",557,5124,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,679,2,0,2,"seal","11/01/2005","R","2CHIP",14,5,21,TRUE,"25/02/1982",8,-1,-1,-1,-1,0,0,"10/10/2023",64.1708917543713,"1/04/2024",7.58170394247675,1.19310651810658,"1/04/2024",15.7175258721691,0,0,0,0,0,0
472,"Port Street East",437000,917,1340,1431,"All",91,487,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,2,225,8,0,2,"seal","25/11/2004","R","2CHIP",14,4,29,TRUE,"2/01/1981",7,-1,-1,-1,-1,0,0,"13/10/2023",63.8278294251601,"1/04/2024",3.38135349949487,6.07523655150417,"1/04/2024",0,0,0,0,0,0,0
473,"Dawick Street",696000,7056,0,78,"All",78,640,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,67,2,0,2,"seal","30/11/2015","R","2CHIP",11,2,26,TRUE,"2/05/1959",-15,-1,-1,-1,-1,0,0,"1/04/2024",65.1220832355617,"1/04/2024",9.20314962152876,4.31580046713199,"1/04/2024",15.9137363051996,1.50866214954294,0,0,26.9511887116823,0,0
474,"Stirrup Lane",800000,28,0,261,"All",261,2558,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,245,3,0,2,"seal","16/02/2016","R","2CHIP",11,4,49,TRUE,"3/01/1927",-47,-1,-1,-1,-1,0,0,"5/10/2023",75.0256870175269,"1/04/2024",1,6.75208229167418,"1/04/2024",10.5768127453048,0,0,0,0,0,5.31950748991221
475,"Stirrup Lane",800000,28,0,261,"All",261,2558,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,245,3,0,2,"seal","16/02/2016","R","2CHIP",11,4,49,TRUE,"3/01/1927",-47,-1,-1,-1,-1,0,0,"5/10/2023",92.3736747497643,"1/04/2024",1,7.99010531859429,"1/04/2024",0,0,0,0,0,7.56990319630131,0
476,"Bravery Road",483000,40,0,278,"All",278,3173,TRUE,TRUE,FALSE,"ac","U","Access","LOCAL","zz","zz","zz","zz","UL",2,5,5284,3,0,2,"ac","21/05/2010","R","AC",18,3,56,TRUE,"20/10/1972",-1,-1,-1,-1,-1,0,0,"7/10/2023",72.9752389944989,"1/04/2024",8.82701588179818,6.8892795081027,"1/04/2024",0,11.1167037654668,0.507228291681968,0,0,0,0
477,"Weston Way",885000,9339,814,886,"All",72,1655,TRUE,TRUE,FALSE,"ac","U","Arterial","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,6,10011,3,0,2,"seal","24/01/2002","R","2CHIP",10,3,35,TRUE,"2/01/1953",-21,-1,-1,-1,-1,0,0,"7/10/2023",61.8885083684619,"1/04/2024",4.84112112241016,3.62576298157644,"1/04/2024",0,0,0,0,0,10.5329328523949,5.05342002725229
478,"Fendall Close",631000,15,585,643,"All",58,731,TRUE,TRUE,FALSE,"seal","U","Primary Collector","LOCAL","zz","zz","zz","zz","UH",2,5,7693,3,0,2,"ac","28/04/2017","R","AC",18,2,51,TRUE,"26/04/2017",43,-1,-1,-1,-1,0,0,"7/10/2023",91.1847823239411,"1/04/2024",7.78508603693402,10.3721070079552,"1/04/2024",0,0,0,3.81505289115012,7.47035411302932,0,0
479,"Foxglove Drive",329000,9167,0,668,"All",668,4008,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,3,1230,21,0,2,"ac","10/02/2011","R","AC",35,1,30,TRUE,"12/05/2011",37,-1,-1,-1,-1,0,0,"10/10/2023",75.1040289696501,"1/04/2024",1.75487692311974,7.2120613327522,"1/04/2024",0,0,0,0,0,0,0
480,"Port Street East",398000,917,2120,2350,"All",230,1334,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,1,90,8,0,2,"seal","19/03/2008","R","2CHIP",18,3,24,TRUE,"2/01/1981",7,-1,-1,-1,-1,0,0,"13/10/2023",83.0368236112166,"1/04/2024",6.13950882555605,8.50655331353967,"1/04/2024",1.00135122216307,0,1.17436353030615,0,0,0,0
481,"Weston Way",428000,9339,1999,2369,"All",370,4863,TRUE,TRUE,FALSE,"seal","U","Arterial","COLLECTOR","zz","zz","zz","zz","UH",2,5,8830,3.6,0,2,"seal","25/02/2008","R","2CHIP",9,6,53,TRUE,"1/12/1977",4,-1,-1,-1,-1,0,0,"7/10/2023",60.4897009276663,"1/04/2024",3.85989871430237,1,"1/04/2024",0,0,0,0,11.2601811659988,0,0
482,"Dawick Street",696000,7056,0,78,"All",78,640,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,67,2,0,2,"seal","30/11/2015","R","2CHIP",11,2,26,TRUE,"2/05/1959",-15,-1,-1,-1,-1,0,0,"1/04/2024",61.1800310581784,"1/04/2024",3.28802640296939,8.00883621096986,"1/04/2024",2.94330076966435,28.4931139866821,0,0,7.33754198998213,8.10525528201833,5.29960557445884
483,"Kowhai Glen",475000,9,0,305,"All",305,2774,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,108,6,0,2,"ac","25/01/1990","R","AC",30,2,20,TRUE,"7/09/1973",0,-1,-1,-1,-1,0,0,"3/10/2023",68.1483309571783,"1/04/2024",1.45573381053489,10.2438583002325,"1/04/2024",0,0,0,0,0,0,0
484,"Sir John McKenzie Drive",677000,22,0,530,"All",530,4293,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,239,4,0,2,"seal","10/12/2015","R","2CHIP",10,3,24,TRUE,"1/12/1966",-7,-1,-1,-1,-1,0,0,"10/10/2023",91.9201782409558,"1/04/2024",10.8957752892958,1,"1/04/2024",0,0,0.486803706553765,0,0,0,5.10480496333912
485,"Gallop Lane",26000,27,0,116,"All",116,951,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,105,2,0,2,"seal","30/11/2015","R","2CHIP",11,2,26,TRUE,"26/12/1958",-15,-1,-1,-1,-1,0,0,"1/04/2024",88.8125563128829,"1/04/2024",6.55400041711514,9.83459337228687,"1/04/2024",0,0,0,0,12.9371951811481,0,0
486,"Burkes Creek Road",747000,20,21,520,"All",499,6614,TRUE,TRUE,FALSE,"seal","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2426,4.5,0,2,"seal","17/02/2014","R","2CHIP",12,4,28,TRUE,"1/09/1974",1,-1,-1,-1,-1,0,0,"6/10/2023",92.7358574595483,"1/04/2024",3.81774899396427,3.06187302750612,"1/04/2024",5.13506907224655,0,0,0,0,0,0
487,"Burkes Creek Road",747000,20,21,520,"All",499,6614,TRUE,TRUE,FALSE,"seal","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2426,4.5,0,2,"seal","17/02/2014","R","2CHIP",12,4,28,TRUE,"1/09/1974",1,-1,-1,-1,-1,0,0,"6/10/2023",76.3485451663182,"1/04/2024",1.85946625335498,4.65431603222448,"1/04/2024",0,0,0,0,0,0,0
488,"Freemason Avenue",239000,37,0,149,"All",149,1937,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,1771,3,0,2,"seal","20/02/2008","R","2CHIP",17,4,30,TRUE,"23/03/1984",10,-1,-1,-1,-1,0,0,"5/10/2023",59.6515492225246,"1/04/2024",1.61233313346862,2.78791632863791,"1/04/2024",0,18.6476349125151,0,0,14.4523367006332,0,0
489,"Curly McLeod Way",185000,30,69,82,"All",13,104,TRUE,TRUE,FALSE,"ac","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,32,2,0,2,"ac","28/11/1984","R","AC",30,1,16,TRUE,"28/05/1964",-10,-1,-1,-1,-1,0,0,"1/04/2024",85.7158634223419,"1/04/2024",7.51091842634704,2.64405866037859,"1/04/2024",0,29.3200303730555,0.816021004049107,0,0,0,0
490,"Burkes Creek Road",747000,20,21,520,"All",499,6614,TRUE,TRUE,FALSE,"seal","U","Primary Collector","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,4,2426,4.5,0,2,"seal","17/02/2014","R","2CHIP",12,4,28,TRUE,"1/09/1974",1,-1,-1,-1,-1,0,0,"6/10/2023",72.6244978470084,"1/04/2024",9.57097713277152,7.01279443583385,"1/04/2024",0,38.897801638348,0,0,0,0,0
491,"Paneika Lane",123000,36,0,370,"All",370,4070,TRUE,TRUE,FALSE,"ac","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,408,10,0,2,"ac","22/06/2019","R","AC",25,4,93,TRUE,"17/01/1965",-9,-1,-1,-1,-1,0,0,"9/10/2023",84.2369415413824,"1/04/2024",6.58364396955002,8.45763306387621,"1/04/2024",0,19.3048908358905,0,0,10.2053253748454,0,0
492,"Ashlar Court",387000,39,0,251,"All",251,2108,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,2,291,2,0,2,"seal","1/08/2000","R","VFILL",12,3,17,TRUE,"25/04/1955",-19,-1,-1,-1,-1,0,0,"8/10/2023",70.16488851253,"1/04/2024",1,5.84340834852506,"1/04/2024",0,0,0.0409246303513646,4.43637586687692,29.0225603629369,0,0
493,"Sarah Lane",538000,16,0,515,"All",515,4602,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,877,3,0,2,"seal","17/12/2007","R","2CHIP",17,3,24,TRUE,"2/01/1965",-9,-1,-1,-1,-1,0,0,"4/10/2023",86.5547688165307,"1/04/2024",2.97931710862533,1,"1/04/2024",0,0,0.882881542881951,0,0,0,0
494,"Port Street East",807000,917,396,874,"All",478,2948,TRUE,TRUE,FALSE,"seal","R","Access","LOCAL","zz","zz","zz","zz","RL",2,2,250,8,0,2,"seal","25/11/2004","R","2CHIP",14,3,29,TRUE,"2/01/1979",5,-1,-1,-1,-1,0,0,"13/10/2023",95.2698416100837,"1/04/2024",5.12021620629734,4.21214423474232,"1/04/2024",0,0,0,7.00941451196559,0,2.36761255236343,6.87248524324968
495,"Dickins Lane",347000,44,474,1091,"All",617,4395,TRUE,TRUE,FALSE,"seal","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,701,4,0,2,"seal","9/03/2022","R","2CHIP",18,1,9,TRUE,"29/10/1971",-2,-1,-1,-1,-1,0,0,"11/10/2023",111.526431956659,"1/04/2024",5.56743868833791,12.2600613259036,"1/04/2024",14.3757779288571,0,0,0,0,0,2.20465091895312
496,"Elm Close",125000,19,0,82,"All",82,508,TRUE,TRUE,FALSE,"seal","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,1,92,3,0,2,"seal","18/03/2018","R","RACK",12,5,24,TRUE,"4/01/1955",-19,-1,-1,-1,-1,0,0,"1/04/2024",60.807839648103,"1/04/2024",2.17884678237991,5.62944926610046,"1/04/2024",0,0,0,0,0,0,0
497,"Tarras Road",217000,8,86,120,"All",34,340,TRUE,TRUE,FALSE,"ac","U","Low Volume","LOCAL","zz","zz","zz","zz","UL",2,2,130,2,0,2,"ac","31/03/2012","R","AC",25,3,35,TRUE,"2/01/1974",0,-1,-1,-1,-1,0,0,"1/04/2024",53.2698620449108,"1/04/2024",7.28142110941669,9.03362338305397,"1/04/2024",0,32.8670917365234,0,0,0,0,3.87756974063814
498,"Weston Way",516000,9339,1051,1219,"All",168,3730,TRUE,TRUE,FALSE,"seal","U","Arterial","MINOR ARTERIAL","zz","zz","zz","zz","UH",2,5,9879,3,0,2,"seal","25/02/2008","R","2CHIP",11,3,37,TRUE,"2/01/1953",-21,-1,-1,-1,-1,0,0,"7/10/2023",45.4669855063366,"1/04/2024",4.04181787015532,6.6294761653599,"1/04/2024",0,0,0,0,0,0,0
499,"Tyler Place",867000,38,279,322,"All",43,310,TRUE,TRUE,FALSE,"ac","U","Access","LOCAL","zz","zz","zz","zz","UL",2,3,1840,2,0,2,"seal","15/02/1992","R","VFILL",4,2,12,TRUE,"27/04/1951",-23,-1,-1,-1,-1,0,0,"8/10/2023",73.1500509792178,"1/04/2024",7.12925411181082,11.5368102870644,"1/04/2024",0,26.4617780619301,0,0,0,0,0
