elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
86,38,Tyler Place,279,322,All,100,100,100,100,100,0,13.63,18.44,18.44,21.64,21.64,26.25,27.86,34.07,46.69,49.9,56.11,59.12,65.33,77.96,84.37,87.58,92.18,0,4.41,12.22,17.64,22.44,29.46,37.27,41.08
87,38,Tyler Place,322,334,All,21.64,32.46,49.9,65.33,79.56,94.59,0,9.02,15.23,18.44,24.85,31.06,31.06,37.27,49.9,56.11,62.32,65.33,68.54,81.16,90.58,93.79,0,10.62,15.23,21.64,26.25,29.46,37.27,45.09,48.3
88,38,Tyler Place,334,389,All,100,100,0,18.44,37.27,49.9,62.32,62.32,62.32,68.54,74.95,74.95,74.95,81.16,87.58,93.79,93.79,0,12.22,24.85,37.27,43.49,49.9,56.11,62.32,68.54,74.95,81.16,87.58,87.58,90.58
89,39,Ashlar Court,0,251,All,94.59,100,100,0,24.85,37.27,49.9,49.9,49.9,49.9,62.32,62.32,62.32,74.95,81.16,87.58,87.58,87.58,93.79,0,12.22,24.85,31.06,37.27,37.27,49.9,49.9,62.32,62.32,68.54,74.95
90,40,Bravery Road,0,278,All,39.48,48.3,53.71,68.54,82.77,0,13.63,18.44,18.44,21.64,21.64,26.25,27.86,34.07,46.69,49.9,56.11,59.12,65.33,77.96,84.37,87.58,92.18,0,4.41,12.22,17.64,22.44,29.46,37.27,41.08
91,41,Huamanu Street,0,116,All,69.34,74.95,83.57,90.58,90.58,97.39,0,6.01,12.22,12.22,16.83,21.64,21.64,27.86,40.28,46.69,46.69,52.91,59.12,70.14,81.16,81.16,88.98,93.79,96.99,96.99,98.6,0,9.02,15.23,18.44
92,41,Huamanu Street,116,134,All,10.62,20.84,33.27,48.3,63.73,81.16,88.98,88.58,90.98,89.38,92.18,95.39,0,8.22,19.24,24.65,25.45,27.66,34.07,45.49,48.5,54.11,64.13,71.54,73.75,79.56,81.16,83.77,89.18,92.59,93.39
93,1092,Bronte Road East,0,156,All,88.98,92.59,0,18.44,37.27,49.9,62.32,62.32,62.32,68.54,74.95,74.95,74.95,81.16,87.58,93.79,93.79,96.99,0,18.44,31.06,31.06,43.49,49.9,49.9,62.32,68.54,74.95,74.95,81.16,81.16
94,1092,Bronte Road East,156,183,All,63.73,70.94,82.36,88.98,89.78,96.99,0,6.01,12.22,12.22,16.83,21.64,21.64,27.86,40.28,46.69,46.69,52.91,59.12,70.14,81.16,81.16,88.98,93.79,96.99,96.99,98.6,0,9.02,15.23,18.44
95,42,Te Manaki Street,0,377,All,62.32,66.93,77.56,85.97,0,24.85,31.06,37.27,37.27,37.27,49.9,49.9,49.9,62.32,74.95,74.95,74.95,74.95,81.16,90.58,0,12.22,18.44,24.85,31.06,37.27,43.49,49.9,49.9,62.32,62.32
