elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
101,38,Tyler Place,279,322,All,16.5,18.52,20.72,23.14,25.88,0,0,0,0,0,0,0,0,0,1,1.2,1.45,1.74,2.08,3.02,3.72,4.6,5.67,0,0,0,0,0,0,0.5,0.76
102,1037,Epiha Road Upper,0,415,All,5.58,6.52,8.56,0,0,0,0,0,1,1.2,1.94,2.27,12.65,0,0,0,0,0,1,1.24,2.02,12.42,0,0,0,0,1,1.23,2.01,2.41,12.88
103,37,Freemason Avenue,172,362,All,10.88,15.72,21.92,26.91,31.64,0,0.5,1.98,8.09,24.09,35.51,42.8,48.23,50.89,52.47,52.65,0,0.5,1.98,8.09,24.09,35.51,42.8,48.23,50.94,52.56,52.79,0,0,0,0
104,43,Infantry Lane,0,95,All,36.27,42.93,50.3,57.81,65.46,0,0.5,1.98,8.09,24.09,35.51,42.8,47.23,49.66,50.94,51.79,0,0.5,1.98,8.09,24.09,35.51,42.8,47.23,49.66,51.94,51.94,0,0,0,0
105,8,Tarras Road,86,120,All,0,0.09,0.2,0.33,0.48,0.66,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.56,0.62,10.69,0,0,0
106,23,Apple Orchard Lane,0,185,All,19.63,23.07,26.43,0,0.5,1.98,8.09,24.09,35.51,42.8,47.23,49.66,50.94,50.79,0,0.5,1.98,8.09,24.09,35.51,42.8,47.23,49.66,51.94,51.98,0,0.5,1.98,8.09,24.09,35.51
107,9339,Weston Way,814,886,All,18.94,24.4,29.47,34.18,38.54,0,0.5,1.98,8.09,24.09,36.51,44.09,48.88,0,0.5,1.98,8.09,24.09,35.51,42.8,47.23,0,0.5,1.98,8.09,24.09,35.51,42.8,47.23,0,0.5
108,8,Tarras Road,86,120,All,0,0.09,0.2,0.33,0.48,0.66,0.91,4.25,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.56,0.62,10.69,0
109,38,Tyler Place,334,389,All,33.5,39.29,0,0.5,1.98,8.09,24.09,35.51,42.8,47.23,50.66,52.17,52.29,0,0.5,1.98,8.09,24.09,35.51,42.8,48.23,50.88,52.44,52.6,0,0,0,0,0,0,0
110,38,Tyler Place,322,334,All,2.91,3.06,3.25,3.48,4.76,7.15,0,0,0,0,0,0,0,0,0,0,0.5,1.58,1.81,2.08,2.38,12.72,0,0,0,0,0,0,0,0,0
111,32,Karearea Lane,154,820,All,0,1.01,0,0,0,0,0,0,0,0,1,1.17,1.38,1.63,2.41,2.78,3.29,13.94,0,0,0,0,0,0,0,0,1,1.22,1.49,2.3,2.72
112,12,Kriletich Drive,0,263,All,0,1.04,2.19,3.47,0,0,0,0,0,0,0.5,0.69,0.93,1.3,1.84,2.56,3.66,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0
113,917,Port Street East,2120,2350,All,27.6,33.76,0,0.5,1.98,8.09,24.09,35.51,42.8,47.23,49.66,50.94,50.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,9339,Weston Way,3398,3457,All,0,1.9,2.93,4.07,0,0,0,0,0,0,0.5,0.59,0.7,0.83,0.98,1.16,1.41,2.74,13.23,0,0,0,0,0,0,0,1,1.18,1.39,2.13,2.47
115,9339,Weston Way,1051,1219,All,36.09,0,0.5,1.45,5.09,15.97,28.25,37.18,0,0.5,1.98,8.09,25.09,36.8,44.43,0,0.5,1.98,8.09,25.09,36.83,44.51,0,0.5,1.98,8.09,25.09,36.87,44.6,0,0.5
116,19,Elm Close,0,82,All,2.84,3.08,3.35,3.67,4.01,5.47,0,0,0,0,0,0,0,0,0,1,1.19,1.41,1.66,2.45,2.86,13.41,0,0,0,0,0,0,0,0,1
117,15,Fendall Close,0,438,All,26.54,0,0,0,0,0,1,1.22,1.98,12.35,0,0,0,0,0,1,1.75,2.11,12.53,0,0,0,0,1,1.23,2.02,2.43,12.91,0,0,0
118,30,Curly McLeod Way,69,82,All,10.51,13.27,16.3,19.52,22.73,0,0,0,0,0,0,0,0,0.5,0.61,0.73,0.88,1.04,1.28,1.59,2.98,13.54,0,0,0,0,0,0,0.5,0.61,0.74
119,6,Croatia Avenue,0,42,All,0.67,0.76,2.87,4.86,6.03,0,0,0,0,0,0,0,0,0,1,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,16,Sarah Lane,0,515,All,0,1.95,3.05,4.27,0,0,0,0,0,0,0,0,1,1.19,1.42,1.68,2.48,2.91,13.5,0,0,0,0,0,0,0,0,1,1.24,1.52,2.35
