elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
146,32,Karearea Lane,84,154,All,0,0.1,0.2,0.3,0.5,0.7,0.8,1,1.2,1.5,1.8,2.1,2.6,3,3.6,4.2
147,38,Tyler Place,322,334,All,0,0,0,1,1.1,1.2,1.3,1.4,1.5,1.7,1.8,2,2.2,2.4,2.6,2.9
148,20,Burkes Creek Road,21,520,All,0,0.1,0.3,0.5,0.7,0.9,1.2,1.6,2,2.5,3.2,3.9,4.8,5.9,7.3,8.9
149,41,Huamanu Street,0,116,All,0,0.1,0.3,0.4,0.6,0.8,1,1.2,1.5,1.9,2.3,2.8,3.4,4.1,4.8,5.8
150,30,Curly McLeod Way,69,82,All,0,0.1,0.2,0.3,0.5,0.7,0.8,1,1.2,1.5,1.8,2.1,2.6,3.1,3.6,4.2
151,10,Upper Ahu Ahu Road,0,46,All,0,0.1,0.2,0.4,0.5,0.7,0.9,1.1,1.3,1.6,2,2.4,2.9,3.5,4.1,4.8
152,1092,Bronte Road East,156,183,All,0,0.1,0.2,0.3,0.5,0.6,0.8,0.9,1.1,1.3,1.6,1.9,2.2,2.6,3.1,3.6
153,9339,Weston Way,2696,3114,All,0,0.2,0.3,0.6,0.8,1.1,1.4,1.9,2.5,3.2,4,5,6.3,7.9,9.8,12
154,10,Upper Ahu Ahu Road,46,68,All,3.8,4.3,4.8,5.4,6.1,6.9,7.9,9.1,10.4,11.9,13.6,15.4,17.5,19.9,22.5,25.4
155,4,Highfield Drive,0,71,All,0,0.1,0.2,0.4,0.5,0.7,0.9,1.1,1.4,1.7,2.1,2.5,3,3.6,4.2,5
156,37,Freemason Avenue,172,362,All,16,19.4,23.5,28.2,33.5,38.6,43.4,48,52.3,56.4,60.2,63.7,67,70.1,72.9,75.5
157,15,Fendall Close,585,643,All,0,0,0,0,1,1.1,1.2,1.4,1.5,1.7,1.9,2.1,2.4,2.7,3.1,3.5
158,9339,Weston Way,2696,3114,All,0,0.2,0.4,0.6,0.9,1.2,1.6,2.2,2.9,3.8,4.8,6.2,7.9,10,12.4,15.3
159,42,Te Manaki Street,0,377,All,0,0.1,0.3,0.4,0.6,0.8,1,1.2,1.5,1.9,2.4,2.9,3.5,4.2,5.1,6.1
160,917,Port Street East,2120,2350,All,0,0.1,0.2,0.3,0.5,0.6,0.8,0.9,1.1,1.3,1.6,1.9,2.3,2.7,3.2,3.7
161,29,Riroriro Road,0,122,All,0,0.1,0.2,0.4,0.6,0.7,0.9,1.1,1.4,1.7,2.1,2.6,3.1,3.7,4.4,5.3
162,38,Tyler Place,279,322,All,10.7,13.4,16.7,20.7,25.4,30.8,36.1,41.2,46,50.6,54.8,58.8,62.5,66,69.2,72
163,1,Conifer Close,0,378,All,0,0.2,0.4,0.6,0.8,1.1,1.5,2,2.7,3.4,4.3,5.5,7,8.8,11,13.5
164,917,Port Street East,1431,2115,All,0,0.1,0.2,0.3,0.5,0.6,0.8,0.9,1.1,1.3,1.6,1.9,2.3,2.7,3.2,3.7
165,38,Tyler Place,334,389,All,0,0.3,0.6,1,1.5,2.2,3.3,4.5,6.5,9.1,12.3,16.5,21.7,27.9,34.8,41.3
166,9167,Foxglove Drive,0,668,All,11.3,12.7,14.5,16.5,18.8,21.6,24.8,28.5,32.6,37.2,41.6,45.8,49.8,53.6,57.2,60.7
167,8,Tarras Road,0,86,All,0,0.1,0.3,0.4,0.6,0.8,1,1.3,1.6,2,2.5,3,3.7,4.4,5.3,6.4
168,9339,Weston Way,814,886,All,0,0.4,0.9,1.5,2.7,4.3,6.9,10.8,15.9,23,32,40.8,48.8,56,62.4,68
169,9339,Weston Way,965,1051,All,19.5,24.4,30.4,37.6,44.5,50.9,56.9,62.3,67.3,71.8,75.8,79.4,82.7,85.7,88.4,90.8
170,29,Riroriro Road,0,122,All,18.3,24.9,33.5,43.2,51.9,59.8,66.8,72.8,78,82.6,86.6,90,92.9,95.3,97.1,98.7
171,20,Burkes Creek Road,697,765,All,0,0.2,0.4,0.6,0.9,1.2,1.7,2.2,3,3.8,4.9,6.3,8.1,10.2,12.7,15.7
172,10,Upper Ahu Ahu Road,46,68,All,0,0.1,0.2,0.4,0.5,0.7,0.9,1.1,1.3,1.6,1.9,2.3,2.8,3.4,4,4.7
173,26,Stud Road,0,205,All,0,0.1,0.3,0.5,0.7,1,1.3,1.7,2.1,2.7,3.4,4.2,5.3,6.6,8.1,9.9
174,27,Gallop Lane,0,116,All,0,0.1,0.2,0.4,0.5,0.7,0.9,1.1,1.4,1.7,2.1,2.6,3.1,3.7,4.3,5.1
175,38,Tyler Place,279,322,All,0,0.2,0.5,0.8,1.1,1.6,2.2,3.1,4.1,5.4,7.3,9.6,12.4,15.8,19.9,24.9
176,37,Freemason Avenue,0,149,All,0,0.1,0.3,0.4,0.6,0.8,1,1.2,1.5,1.9,2.3,2.9,3.4,4.1,4.9,5.9
177,38,Tyler Place,279,322,All,0,0.2,0.3,0.6,0.8,1.1,1.4,1.9,2.5,3.2,4,5.1,6.4,8.1,10.1,12.3
