elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
89,39,Ashlar Court,0,251,All,1538,3129,3610,4009,4381,4745,5108,5477,5864,6267,6685,7119,7578,8063,8581,9130,9707,10311,10942,11600,12290,13013,13778,14584,15431,16317,17234,18182,19165,20184,21240
90,40,Bravery Road,0,278,All,4472,5265,8133,10610,11444,12269,13114,14008,14950,15941,16979,18066,19227,20459,21775,23173,24651,26220,27877,29622,31454,33375,35364,37436,39610,41888,44271,46763,49364,52079,54909
91,41,Huamanu Street,0,116,All,784,1565,1786,1963,2122,2275,2424,2573,2723,2879,3040,3205,3379,3560,3750,3949,4157,4375,4601,4836,5078,5329,5591,5867,6156,6456,6768,7092,7427,7771,8123
92,41,Huamanu Street,116,134,All,2498,2673,2855,3044,3241,3447,3661,3884,4117,4360,11559,12532,13506,14513,15562,16660,17809,19013,20282,21631,23059,24567,26175,27889,29709,31647,33714,35908,38229,40675,43250
93,1092,Bronte Road East,0,156,All,2095,4191,4826,5353,5843,6322,6801,7286,7781,8292,8828,9389,9982,10613,11278,11979,12714,13487,14304,15165,16067,17012,18006,19058,20166,21334,22563,23854,25208,26624,28105
94,1092,Bronte Road East,156,183,All,1428,2863,3303,3670,4013,4349,4685,5026,5374,5733,6110,6505,6922,7364,7832,8323,8839,9381,9954,10556,11188,11849,12543,13278,14051,14865,15722,16621,17562,18546,19575
95,42,Te Manaki Street,0,377,All,1092,2220,2562,2847,3113,3374,3634,3899,4177,4467,4770,5084,5417,5769,6145,6545,6966,7409,7872,8356,8865,9398,9964,10562,11192,11853,12543,13258,14001,14772,15573
96,44,Dickins Lane,0,474,All,1758,1998,2243,2495,2754,4210,4621,5052,9898,10978,12073,13209,14400,15661,16997,18409,19899,21471,23127,24898,26801,28834,30997,33291,35716,38277,40987,43850,46869,50073,53474
97,44,Dickins Lane,474,1091,All,2010,2285,2565,2853,3150,3456,3773,4101,6189,6720,7279,7865,8479,9123,9797,18901,20695,22519,24414,26396,28474,30668,32998,35462,38062,40799,43707,46810,50118,53628,57342
98,43,Infantry Lane,0,95,All,796,1599,1842,2045,2234,2418,2603,2790,2981,3181,3390,3608,3839,4084,4343,4615,4901,5204,5524,5860,6212,6580,6968,7377,7811,8267,8748,9252,9780,10332,10909
99,45,Chatfield Lane,0,83,All,1553,1637,2401,2541,2688,2842,3003,3172,6023,6492,6962,7448,7954,8482,9035,9613,10223,10867,11547,12268,13036,13850,14710,15621,16582,17595,18659,19776,20947,22182,23477
100,20,Burkes Creek Road,765,1789,All,2627,5453,6389,7201,7981,8759,9550,10375,11245,12158,13113,14111,15174,16319,17542,18840,20211,21654,23171,24772,26458,28233,30119,32115,34211,36396,38674,41050,43529,46115,48813
101,38,Tyler Place,279,322,All,4200,8547,9740,10687,11540,12350,13155,13981,14823,15679,16548,17449,18414,19430,20489,21587,22726,23909,25134,26398,27700,29040,30420,31840,33301,34804,36350,37938,39570,41248,42973
102,1037,Epiha Road Upper,0,415,All,6345,12652,14189,15658,17147,18683,20281,21976,23785,25702,27723,29849,32097,34518,37114,39877,42806,45901,49167,52626,56279,60129,64209,68538,73098,77863,82846,88056,93504,99198,105148
103,37,Freemason Avenue,172,362,All,5141,10889,12612,14058,15440,16861,18306,19777,21343,22974,24661,26434,28322,30312,32374,34480,36645,38879,41189,43581,46061,48665,51402,54274,57279,60419,63695,67108,70663,74362,78225
104,43,Infantry Lane,0,95,All,1208,2433,2799,3101,3381,3654,3927,4202,4485,4783,5092,5414,5754,6113,6491,6893,7319,7767,8236,8727,9240,9776,10342,10941,11573,12238,12935,13665,14424,15211,16027
105,8,Tarras Road,86,120,All,3173,3386,3610,3847,4096,4358,4632,8850,9592,10337,11108,11911,12752,13633,14557,15529,16551,17624,18750,19947,21219,22565,23977,25457,27008,28631,30330,32106,33963,35925,37996
106,23,Apple Orchard Lane,0,185,All,2332,4759,5423,5951,6426,6877,7338,7806,8279,8757,9250,9763,10302,10866,11451,12064,12699,13356,14033,14722,15417,16122,16850,17603,18381,19183,20008,20857,21730,22627,23548
107,9339,Weston Way,814,886,All,16899,22273,24507,26698,28901,31043,33183,35355,37580,39867,42231,44696,47270,49952,52743,55648,58662,61781,65009,68350,71824,75448,79224,83142,87209,91437,95833,100401,105145,110077,115211
108,8,Tarras Road,86,120,All,1391,1467,1547,1630,1716,2516,2661,5060,5456,5850,6253,6672,7108,7571,8059,8574,9116,9686,10283,10917,11599,12327,13100,13918,14781,15688,16641,17646,18703,19823,21010
109,38,Tyler Place,334,389,All,6685,14020,16114,17824,19418,21041,22672,24311,26030,27809,29630,31514,33510,35599,37766,39946,42158,44415,46722,49086,51510,54028,56653,59388,62227,65170,68215,71362,74611,77963,81425
110,38,Tyler Place,322,334,All,3782,4130,4491,6778,7351,14304,15758,17231,18755,20345,22010,23756,25595,27542,29601,31776,34079,36536,39150,41924,44862,47992,51314,54832,58548,62467,66603,70986,75634,80561,85776
111,32,Karearea Lane,154,820,All,2402,4920,5702,6361,6983,7596,8212,8846,9513,10210,10936,11692,12494,13352,14269,15240,16264,17340,18467,19651,20896,22204,23592,25058,26603,28214,29887,31628,33439,35324,37285
112,12,Kriletich Drive,0,263,All,4807,9827,11257,12414,13472,14488,15501,16548,17622,18719,19840,21000,22247,23564,24942,26374,27863,29415,31027,32695,34419,36208,38052,39954,41915,43936,46019,48164,50372,52646,54988
113,917,Port Street East,2120,2350,All,2816,4603,5149,5647,6138,6636,7148,7677,8233,8826,9455,10118,10816,11554,12333,13158,14035,14964,15945,16979,18067,19209,20411,21681,23021,24432,25914,27469,29094,30780,32525
114,9339,Weston Way,3398,3457,All,3506,7121,8285,9279,10223,11159,12105,13073,14070,15118,16221,17378,18605,19911,21293,22752,24298,25938,27670,29494,31410,33419,35542,37793,40178,42698,45352,48142,51070,54139,57352
115,9339,Weston Way,1051,1219,All,14104,25165,29111,32593,36042,39636,43365,47247,51410,55780,60333,65182,70322,75733,81300,87029,92972,99148,105572,112255,119251,126596,134304,142378,150824,159662,168903,178554,188628,199157,210190
116,19,Elm Close,0,82,All,2865,4341,4730,5137,5565,10816,11902,13002,14142,15347,16624,17973,19399,20902,22485,24165,25950,27865,29909,32082,34385,36824,39409,42141,45022,48056,51254,54648,58212,61951,65873
117,15,Fendall Close,0,438,All,6727,14161,16699,18933,21096,23269,25501,27863,30345,32944,35661,38512,41608,44926,48453,52182,56113,60277,64671,69295,74154,79283,84665,90299,96195,102363,108811,115551,122591,129943,137619
118,30,Curly McLeod Way,69,82,All,1204,2406,2730,2984,3209,3422,3627,3831,4041,4255,4474,4696,4927,5168,5423,5691,5969,6255,6551,6854,7168,7492,7830,8183,8549,8929,9315,9710,10112,10524,10944
